CLIENTNUM,Attrition_Flag,Customer_Age,Gender,Education_Level,Marital_Status,Income_Category,Card_Category,Months_on_book,Months_Inactive_12_mon,Contacts_Count_12_mon,Credit_Limit,CustomerAgeCluster
773466258,Existing Customer,48,Female,High School,Married,$40K - $60K,Blue,42,1,3,4206,Fourties
798983508,Existing Customer,43,Male,Graduate,Single,$80K - $120K,Silver,37,3,2,34516,Fourties
719117433,Existing Customer,41,Male,High School,Unknown,$80K - $120K,Blue,36,3,0,23018,Fourties
716451183,Existing Customer,54,Female,Uneducated,Married,$40K - $60K,Blue,44,2,3,5556,Fifties
718621608,Attrited Customer,54,Female,High School,Married,Unknown,Blue,44,3,1,6094,Fifties
715085733,Existing Customer,61,Male,Graduate,Married,$40K - $60K,Blue,52,1,2,2939,Sixties
788977833,Existing Customer,61,Male,Uneducated,Married,$80K - $120K,Blue,48,1,0,5362,Sixties
720272958,Attrited Customer,48,Male,High School,Married,$120K +,Blue,36,3,3,27126,Fourties
708421833,Existing Customer,45,Female,Graduate,Single,Less than $40K,Blue,36,3,2,3342,Fourties
709173108,Attrited Customer,54,Female,Graduate,Married,Unknown,Blue,40,2,2,2532,Fifties
709879458,Existing Customer,54,Female,Doctorate,Married,Unknown,Blue,46,2,3,1900,Fifties
715120608,Existing Customer,44,Male,Graduate,Single,$60K - $80K,Blue,37,3,2,14546,Fourties
770632758,Existing Customer,50,Female,Doctorate,Single,Unknown,Blue,36,3,2,2521,Fifties
779078733,Existing Customer,55,Male,Doctorate,Married,$60K - $80K,Blue,36,4,3,16427,Fifties
771742533,Existing Customer,48,Male,Graduate,Unknown,$40K - $60K,Blue,36,1,2,13068,Fourties
720250158,Existing Customer,45,Male,College,Single,$60K - $80K,Blue,33,3,0,23218,Fourties
716458983,Existing Customer,60,Male,High School,Married,$40K - $60K,Blue,36,1,3,3281,Sixties
713747733,Existing Customer,55,Male,High School,Married,$40K - $60K,Blue,47,3,2,3096,Fifties
712270158,Existing Customer,62,Female,High School,Married,$40K - $60K,Blue,52,2,3,2052,Sixties
789562383,Existing Customer,38,Female,High School,Unknown,Less than $40K,Blue,30,3,0,1438.3,Thirties
754897008,Existing Customer,46,Male,High School,Single,$40K - $60K,Blue,39,3,2,9432,Fourties
819700533,Existing Customer,50,Male,High School,Single,$120K +,Silver,45,2,3,14938,Fifties
712890408,Existing Customer,45,Male,Uneducated,Married,$60K - $80K,Blue,36,3,2,2221,Fourties
720248208,Existing Customer,47,Male,Post-Graduate,Divorced,$60K - $80K,Blue,37,3,0,5731,Fourties
779749908,Existing Customer,48,Male,College,Married,$60K - $80K,Gold,33,2,3,34516,Fourties
717401883,Existing Customer,35,Male,Uneducated,Married,$60K - $80K,Blue,22,2,2,6985,Thirties
721509558,Existing Customer,51,Male,Graduate,Married,$120K +,Blue,42,3,0,24221,Fifties
710572458,Existing Customer,36,Female,High School,Married,Unknown,Blue,24,1,1,15439,Thirties
714576183,Existing Customer,47,Male,Graduate,Single,$80K - $120K,Blue,36,3,2,21637,Fourties
721425558,Existing Customer,52,Male,Graduate,Single,$120K +,Blue,37,3,2,14543,Fifties
711109908,Existing Customer,43,Female,Uneducated,Married,Less than $40K,Blue,36,1,1,9684,Fourties
715203108,Existing Customer,63,Male,High School,Married,$40K - $60K,Blue,36,2,2,5007,Sixties
710027508,Existing Customer,61,Male,Graduate,Married,$60K - $80K,Blue,54,2,0,1616,Sixties
787464408,Existing Customer,53,Male,Uneducated,Single,$60K - $80K,Blue,40,2,2,19116,Fifties
783542133,Existing Customer,53,Female,Graduate,Married,Less than $40K,Blue,47,6,2,2759,Fifties
708330858,Attrited Customer,57,Male,Graduate,Married,$120K +,Blue,38,3,3,8249,Fifties
714426783,Existing Customer,38,Female,Graduate,Single,Unknown,Blue,31,3,2,14041,Thirties
712701333,Existing Customer,53,Male,High School,Married,$60K - $80K,Blue,43,3,2,5264,Fifties
709494483,Existing Customer,63,Female,Unknown,Married,Less than $40K,Blue,54,2,1,2420,Sixties
773373108,Existing Customer,49,Female,High School,Married,Less than $40K,Blue,43,2,0,2826,Fourties
715812258,Existing Customer,45,Male,High School,Married,$80K - $120K,Blue,34,5,2,12518,Fourties
778286433,Existing Customer,67,Male,Graduate,Married,$40K - $60K,Blue,56,2,1,5876,Sixties
789270033,Existing Customer,48,Male,Graduate,Single,$80K - $120K,Silver,37,2,3,34516,Fourties
711569433,Existing Customer,51,Female,Uneducated,Divorced,Less than $40K,Blue,38,1,2,9648,Fifties
720214833,Existing Customer,52,Male,High School,Single,$80K - $120K,Silver,40,3,3,34516,Fifties
709346133,Existing Customer,55,Female,Uneducated,Married,Unknown,Blue,35,3,0,3025,Fifties
788194458,Existing Customer,34,Male,High School,Married,$60K - $80K,Blue,26,3,3,3265,Thirties
720779733,Existing Customer,56,Male,Uneducated,Married,$120K +,Blue,36,2,2,6041,Fifties
717424458,Existing Customer,44,Female,Post-Graduate,Married,Less than $40K,Blue,36,3,2,2293,Fourties
708820308,Existing Customer,47,Male,Post-Graduate,Unknown,$80K - $120K,Blue,36,2,2,13399,Fourties
710558058,Existing Customer,46,Female,Unknown,Married,Less than $40K,Blue,38,3,3,4317,Fourties
770590758,Existing Customer,43,Female,Graduate,Single,$40K - $60K,Blue,29,2,0,3378,Fourties
718490658,Existing Customer,50,Female,Graduate,Single,Less than $40K,Blue,36,1,3,5012,Fifties
711985833,Existing Customer,38,Female,Uneducated,Single,Less than $40K,Blue,30,1,0,2569,Thirties
708967608,Existing Customer,53,Female,Graduate,Single,Less than $40K,Blue,45,1,2,3471,Fifties
718505958,Existing Customer,43,Male,Graduate,Divorced,$120K +,Silver,31,3,3,34516,Fourties
715024233,Existing Customer,53,Male,High School,Married,$120K +,Blue,36,3,2,3312,Fifties
779249583,Existing Customer,56,Female,Graduate,Married,Less than $40K,Blue,38,3,3,2578,Fifties
709278258,Attrited Customer,54,Male,Unknown,Married,$40K - $60K,Blue,44,3,2,2902,Fifties
778928283,Existing Customer,57,Female,High School,Married,Less than $40K,Blue,39,2,1,2742,Fifties
712299858,Existing Customer,62,Male,High School,Married,Less than $40K,Blue,53,3,3,2077,Sixties
799224108,Existing Customer,46,Female,Graduate,Single,Less than $40K,Blue,40,1,2,6265,Fourties
809976033,Existing Customer,49,Male,Uneducated,Married,$60K - $80K,Blue,44,3,0,7819,Fourties
716203308,Existing Customer,52,Male,Graduate,Single,$80K - $120K,Blue,42,3,3,2731,Fifties
714871683,Attrited Customer,58,Male,Uneducated,Married,$40K - $60K,Blue,36,4,3,1438.3,Fifties
716139933,Existing Customer,54,Male,High School,Married,$80K - $120K,Blue,36,1,2,16286,Fifties
716984658,Existing Customer,49,Male,Graduate,Married,$120K +,Blue,39,2,3,34516,Fourties
713086008,Existing Customer,58,Female,High School,Married,Less than $40K,Blue,47,1,0,2609,Fifties
713773458,Existing Customer,52,Male,High School,Single,$60K - $80K,Blue,45,3,2,7567,Fifties
719242533,Existing Customer,41,Male,High School,Married,$60K - $80K,Blue,33,3,3,22770,Fourties
772712658,Existing Customer,62,Female,Uneducated,Married,Less than $40K,Blue,50,1,2,3791,Sixties
788868858,Existing Customer,54,Male,Graduate,Married,Less than $40K,Blue,39,4,2,2702,Fifties
811898133,Existing Customer,40,Female,High School,Divorced,Less than $40K,Blue,35,1,3,2555,Fourties
788808633,Existing Customer,43,Male,Graduate,Married,$80K - $120K,Blue,26,3,2,2355,Fourties
779804208,Existing Customer,53,Female,Graduate,Single,$40K - $60K,Blue,42,2,0,5332,Fifties
781391058,Existing Customer,55,Male,Uneducated,Single,$40K - $60K,Blue,49,3,2,1443,Fifties
790134408,Existing Customer,46,Male,Graduate,Single,$60K - $80K,Blue,39,2,3,10741,Fourties
788853258,Existing Customer,41,Male,Uneducated,Married,$60K - $80K,Blue,25,2,0,7984,Fourties
711857733,Existing Customer,49,Male,Uneducated,Single,$60K - $80K,Blue,32,2,2,18584,Fourties
822969858,Existing Customer,61,Female,Graduate,Married,Unknown,Blue,56,1,3,5585,Sixties
719554758,Existing Customer,46,Male,Uneducated,Married,$80K - $120K,Blue,38,3,2,34516,Fourties
711643458,Existing Customer,50,Female,Uneducated,Married,Less than $40K,Blue,43,3,4,1438.3,Fifties
788830683,Existing Customer,40,Male,Graduate,Single,$80K - $120K,Blue,24,1,0,2478,Fourties
807030858,Existing Customer,51,Male,High School,Single,$120K +,Blue,46,3,3,34516,Fifties
793059108,Existing Customer,50,Female,Graduate,Married,$40K - $60K,Blue,44,2,3,2339,Fifties
716568708,Existing Customer,47,Female,Graduate,Married,Less than $40K,Blue,36,3,2,2726,Fourties
828281733,Existing Customer,43,Male,Unknown,Married,$120K +,Blue,39,3,3,14881,Fourties
717229158,Existing Customer,36,Female,Graduate,Married,$40K - $60K,Blue,36,3,3,1628,Thirties
715915458,Existing Customer,47,Female,Graduate,Married,Less than $40K,Blue,34,2,2,3156,Fourties
819129858,Existing Customer,46,Female,Graduate,Single,Less than $40K,Blue,41,3,0,4745,Fourties
713441958,Existing Customer,46,Male,High School,Married,$120K +,Blue,36,3,2,19727,Fourties
719091333,Existing Customer,52,Male,Uneducated,Married,$60K - $80K,Blue,36,3,2,22720,Fifties
708666258,Existing Customer,43,Male,Unknown,Married,$40K - $60K,Blue,36,3,0,8129,Fourties
714914583,Existing Customer,40,Female,Graduate,Single,Less than $40K,Blue,27,2,3,3751,Fourties
714363858,Existing Customer,54,Female,High School,Married,Less than $40K,Blue,36,5,3,1594,Fifties
721347408,Existing Customer,55,Female,High School,Single,Less than $40K,Blue,43,2,0,2569,Fifties
809608533,Existing Customer,49,Female,Post-Graduate,Single,Unknown,Blue,44,3,2,18206,Fourties
772047183,Existing Customer,45,Male,High School,Married,$40K - $60K,Blue,34,3,3,3104,Fourties
714217908,Existing Customer,49,Male,Graduate,Married,$40K - $60K,Blue,41,3,2,2406,Fourties
714819183,Existing Customer,63,Male,Uneducated,Married,$80K - $120K,Blue,36,2,3,24571,Sixties
716455683,Existing Customer,40,Female,High School,Single,Less than $40K,Gold,36,2,3,15534,Fourties
710865633,Existing Customer,41,Female,Graduate,Married,Less than $40K,Silver,33,2,0,12301,Fourties
752952108,Existing Customer,37,Male,Graduate,Married,$80K - $120K,Blue,26,2,3,2846,Thirties
712595433,Existing Customer,58,Male,Uneducated,Unknown,$120K +,Blue,49,2,3,9788,Fifties
714982383,Existing Customer,55,Male,High School,Married,$60K - $80K,Blue,36,3,3,7231,Fifties
813814008,Existing Customer,53,Female,High School,Married,Less than $40K,Blue,48,3,2,2324,Fifties
794545983,Existing Customer,57,Male,Graduate,Married,$80K - $120K,Blue,40,2,3,12208,Fifties
708288108,Attrited Customer,43,Male,Post-Graduate,Unknown,$80K - $120K,Blue,30,5,3,5639,Fourties
715585158,Existing Customer,58,Male,Graduate,Married,$60K - $80K,Blue,46,3,2,10021,Fifties
810449883,Existing Customer,64,Male,Unknown,Married,Less than $40K,Blue,56,1,0,2215,Sixties
789863208,Existing Customer,54,Female,Graduate,Married,Less than $40K,Blue,44,2,3,2027,Fifties
715022133,Existing Customer,53,Male,Graduate,Married,$60K - $80K,Blue,47,2,2,6363,Fifties
712506708,Existing Customer,39,Female,College,Single,Less than $40K,Blue,25,1,2,3920,Thirties
715699983,Existing Customer,56,Male,High School,Married,$60K - $80K,Blue,36,1,3,9226,Fifties
818942433,Existing Customer,54,Female,Unknown,Divorced,Less than $40K,Blue,49,1,1,9376,Fifties
712459233,Existing Customer,59,Female,Post-Graduate,Married,$40K - $60K,Blue,46,3,3,1944,Fifties
716545383,Existing Customer,42,Male,Uneducated,Single,$40K - $60K,Blue,36,1,0,9599,Fourties
721144383,Existing Customer,42,Male,Graduate,Married,$60K - $80K,Silver,28,1,2,28202,Fourties
821837958,Existing Customer,43,Male,College,Unknown,$80K - $120K,Blue,39,3,1,24850,Fourties
804359133,Existing Customer,55,Male,High School,Married,$120K +,Blue,49,3,3,3805,Fifties
713308683,Existing Customer,52,Male,Uneducated,Single,$80K - $120K,Blue,37,2,2,2733,Fifties
788780958,Existing Customer,46,Male,Uneducated,Unknown,$40K - $60K,Blue,27,3,3,12781,Fourties
717354558,Attrited Customer,57,Male,Uneducated,Married,$120K +,Blue,40,3,3,3106,Fifties
798473808,Existing Customer,48,Male,College,Married,$80K - $120K,Blue,42,3,0,7477,Fourties
712372158,Existing Customer,45,Male,Unknown,Married,$120K +,Blue,33,1,3,34516,Fourties
715192308,Existing Customer,48,Male,High School,Married,$120K +,Blue,36,5,2,29963,Fourties
708813033,Existing Customer,47,Male,Graduate,Single,$40K - $60K,Blue,36,3,0,6509,Fourties
714639783,Attrited Customer,42,Male,College,Married,$60K - $80K,Blue,34,3,3,13450,Fourties
709311633,Existing Customer,41,Male,Graduate,Unknown,$60K - $80K,Silver,36,2,0,27000,Fourties
709470858,Existing Customer,51,Male,College,Married,$120K +,Silver,31,2,1,34516,Fifties
717292758,Existing Customer,55,Female,Graduate,Single,Less than $40K,Blue,47,3,2,6347,Fifties
779241783,Existing Customer,67,Male,Uneducated,Married,$40K - $60K,Blue,49,3,2,3106,Sixties
715205358,Existing Customer,39,Male,Graduate,Married,$60K - $80K,Blue,31,1,1,2536,Thirties
778871508,Existing Customer,54,Male,Post-Graduate,Single,$60K - $80K,Blue,35,3,0,13048,Fifties
779462433,Existing Customer,55,Female,Unknown,Married,Less than $40K,Blue,37,3,1,2453,Fifties
710147958,Existing Customer,47,Male,High School,Married,$40K - $60K,Silver,36,2,2,16138,Fourties
709864833,Existing Customer,49,Male,Post-Graduate,Married,$60K - $80K,Blue,38,2,0,8077,Fourties
778868958,Attrited Customer,42,Female,Graduate,Married,Less than $40K,Blue,23,3,3,1929,Fourties
717276708,Existing Customer,57,Male,Unknown,Single,$80K - $120K,Blue,36,3,2,3127,Fifties
710004933,Existing Customer,44,Male,Uneducated,Married,$60K - $80K,Blue,36,3,2,8645,Fourties
753606108,Existing Customer,56,Male,Unknown,Single,$60K - $80K,Blue,49,1,3,1438.3,Fifties
710940183,Attrited Customer,49,Female,Graduate,Married,Less than $40K,Blue,38,3,2,2185,Fourties
718927533,Existing Customer,45,Male,Graduate,Single,$80K - $120K,Blue,32,2,2,24487,Fourties
719337408,Existing Customer,63,Male,High School,Married,$60K - $80K,Blue,36,2,3,2567,Sixties
772308408,Existing Customer,44,Male,Graduate,Single,$80K - $120K,Blue,33,3,3,4131,Fourties
712981383,Existing Customer,44,Female,College,Married,Less than $40K,Silver,37,2,2,10790,Fourties
790099758,Existing Customer,40,Male,High School,Married,$40K - $60K,Blue,33,3,3,6884,Fourties
709547658,Attrited Customer,39,Male,Uneducated,Single,$60K - $80K,Blue,36,3,3,13961,Thirties
778770783,Existing Customer,42,Male,High School,Married,$80K - $120K,Blue,30,1,0,29801,Fourties
713134458,Existing Customer,54,Male,High School,Married,$120K +,Blue,43,1,1,13219,Fifties
712159083,Attrited Customer,58,Female,Unknown,Married,Less than $40K,Blue,46,3,3,2536,Fifties
713639958,Existing Customer,46,Female,Graduate,Divorced,Less than $40K,Blue,36,3,1,9478,Fourties
771180033,Existing Customer,47,Female,Unknown,Divorced,$40K - $60K,Blue,34,1,2,3502,Fourties
717916758,Existing Customer,67,Female,Unknown,Married,Unknown,Blue,56,3,3,10509,Sixties
711089733,Existing Customer,50,Female,College,Divorced,Less than $40K,Blue,36,3,0,1491,Fifties
716988633,Existing Customer,55,Male,High School,Divorced,$60K - $80K,Blue,46,1,2,9734,Fifties
779031033,Existing Customer,46,Female,Graduate,Married,$40K - $60K,Blue,22,1,3,2305,Fourties
716302383,Existing Customer,47,Female,Uneducated,Married,$40K - $60K,Blue,36,1,3,14241,Fourties
718281408,Existing Customer,36,Female,Unknown,Married,$40K - $60K,Blue,25,1,2,4789,Thirties
721333233,Existing Customer,40,Male,Doctorate,Divorced,$60K - $80K,Blue,34,2,3,23138,Fourties
794496033,Existing Customer,57,Male,Unknown,Single,$80K - $120K,Blue,38,1,3,23008,Fifties
710519433,Existing Customer,48,Male,Unknown,Divorced,$80K - $120K,Blue,36,1,0,3131,Fourties
814995933,Existing Customer,58,Female,Graduate,Married,Less than $40K,Blue,53,3,2,5798,Fifties
721469433,Existing Customer,48,Male,Graduate,Single,$40K - $60K,Blue,36,2,3,6880,Fourties
788386908,Existing Customer,48,Male,Graduate,Unknown,$80K - $120K,Platinum,41,2,2,34516,Fourties
717198633,Existing Customer,53,Female,College,Married,$40K - $60K,Blue,34,2,1,2075,Fifties
767695083,Existing Customer,50,Male,Graduate,Married,$80K - $120K,Blue,44,3,0,4589,Fifties
711791583,Attrited Customer,52,Female,Graduate,Single,Less than $40K,Blue,40,2,2,2317,Fifties
712315683,Attrited Customer,53,Female,Uneducated,Single,Less than $40K,Blue,45,1,1,1981,Fifties
710038008,Existing Customer,56,Female,Graduate,Single,$40K - $60K,Blue,47,2,1,6038,Fifties
789129033,Existing Customer,44,Male,Unknown,Single,$80K - $120K,Blue,32,3,2,14910,Fourties
718349058,Existing Customer,49,Male,High School,Married,$80K - $120K,Blue,39,3,2,29659,Fourties
789842283,Attrited Customer,54,Male,Graduate,Married,$60K - $80K,Blue,42,3,2,4320,Fifties
714513033,Existing Customer,39,Female,Unknown,Single,$40K - $60K,Blue,36,1,3,11213,Thirties
714717483,Existing Customer,39,Female,Uneducated,Divorced,Unknown,Blue,29,1,2,26181,Thirties
714900408,Existing Customer,41,Female,High School,Single,Less than $40K,Blue,31,1,0,5773,Fourties
719418933,Attrited Customer,53,Male,Uneducated,Married,$80K - $120K,Blue,36,3,3,4503,Fifties
720115683,Existing Customer,47,Male,Uneducated,Married,$80K - $120K,Blue,36,2,2,29770,Fourties
779504058,Existing Customer,46,Female,Post-Graduate,Married,Less than $40K,Blue,28,1,1,5014,Fourties
795979833,Existing Customer,53,Female,High School,Married,Less than $40K,Blue,47,1,2,3445,Fifties
717392358,Existing Customer,60,Male,Graduate,Married,$80K - $120K,Blue,50,2,2,23412,Sixties
718640508,Existing Customer,59,Female,Graduate,Single,Less than $40K,Blue,46,1,2,3044,Fifties
803366358,Existing Customer,38,Male,Unknown,Single,$60K - $80K,Blue,29,2,1,14596,Thirties
709230708,Existing Customer,56,Male,Uneducated,Single,Less than $40K,Blue,36,2,2,3864,Fifties
781794708,Attrited Customer,35,Male,Post-Graduate,Unknown,$80K - $120K,Blue,29,1,3,17030,Thirties
801383808,Existing Customer,50,Male,Graduate,Single,$60K - $80K,Blue,44,2,3,23090,Fifties
710677608,Existing Customer,53,Male,Post-Graduate,Unknown,$80K - $120K,Blue,36,2,0,29205,Fifties
708217758,Existing Customer,63,Male,Graduate,Married,$60K - $80K,Blue,49,2,3,14035,Sixties
714272658,Attrited Customer,43,Female,Uneducated,Single,Less than $40K,Blue,24,3,2,2962,Fourties
717469158,Existing Customer,46,Male,Unknown,Married,$80K - $120K,Blue,30,3,0,18578,Fourties
711864783,Existing Customer,61,Male,Uneducated,Single,$60K - $80K,Blue,46,3,2,2201,Sixties
719407983,Existing Customer,37,Female,Post-Graduate,Married,Less than $40K,Blue,25,3,2,2061,Thirties
710665533,Existing Customer,42,Female,Doctorate,Married,Unknown,Blue,23,2,2,24602,Fourties
716804283,Existing Customer,41,Male,Uneducated,Divorced,$120K +,Blue,29,2,2,15911,Fourties
767294658,Attrited Customer,56,Male,College,Single,$120K +,Blue,50,2,3,16867,Fifties
709122483,Existing Customer,56,Male,Graduate,Married,$60K - $80K,Blue,37,3,0,2783,Fifties
708241233,Attrited Customer,52,Female,Post-Graduate,Single,Less than $40K,Blue,47,3,2,2972,Fifties
717860358,Existing Customer,40,Female,High School,Single,$40K - $60K,Blue,36,3,2,5124,Fourties
